publication	study	subject	item	repetition	voicing	usable	vowel_dur	condition	comment
Roettger_etal_2014	2	6	strek	3	voiceless	usable	105	D	Reversed
Roettger_etal_2014	2	6	sub	3	voiced	usable	101	D	Reversed
Roettger_etal_2014	2	6	sup	3	voiceless	usable	107	D	Reversed
Roettger_etal_2014	2	6	wub	3	voiced	usable	75	B	Normal
Roettger_etal_2014	2	6	wup	3	voiceless	usable	106	B	Normal
Roettger_etal_2014	2	6	zeb	3	voiced	usable	116	B	Normal
Roettger_etal_2014	2	6	zep	3	voiceless	usable	108	B	Normal
Roettger_etal_2014	2	7	baug	1	voiced	usable	NA	A	Enhanced
Roettger_etal_2014	2	7	bauk	1	voiceless	usable	NA	A	Enhanced
Roettger_etal_2014	2	7	beg	1	voiced	usable	156	A	Enhanced
Roettger_etal_2014	2	7	bek	1	voiceless	usable	144	A	Enhanced
Roettger_etal_2014	2	7	bleb	1	voiced	usable	129	D	Reversed
Roettger_etal_2014	2	7	blep	1	voiceless	usable	131	D	Reversed
Roettger_etal_2014	2	7	blog	1	voiced	usable	120	B	Normal
Roettger_etal_2014	2	7	blok	1	voiceless	usable	128	B	Normal
Roettger_etal_2014	2	7	dab	1	voiced	usable	175	C	Reduced
Roettger_etal_2014	2	7	dag	1	voiced	usable	180	C	Reduced
Roettger_etal_2014	2	7	dak	1	voiceless	usable	183	C	Reduced
Roettger_etal_2014	2	7	dap	1	voiceless	usable	164	C	Reduced
Roettger_etal_2014	2	7	dieg	1	voiced	usable	142	B	Normal
Roettger_etal_2014	2	7	diek	1	voiceless	usable	100	B	Normal
Roettger_etal_2014	2	7	dob	1	voiced	usable	152	D	Reversed
Roettger_etal_2014	2	7	dop	1	voiceless	usable	159	D	Reversed
Roettger_etal_2014	2	7	drub	1	voiced	usable	109	C	Reduced
Roettger_etal_2014	2	7	drup	1	voiceless	usable	103	C	Reduced
Roettger_etal_2014	2	7	dug	1	voiced	usable	129	B	Normal
Roettger_etal_2014	2	7	duk	1	voiceless	usable	118	B	Normal
Roettger_etal_2014	2	7	fag	1	voiced	usable	177	B	Normal
Roettger_etal_2014	2	7	fak	1	voiceless	usable	187	B	Normal
Roettger_etal_2014	2	7	faub	1	voiced	usable	133	B	Normal
Roettger_etal_2014	2	7	faup	1	voiceless	usable	136	B	Normal
Roettger_etal_2014	2	7	flab	1	voiced	usable	160	A	Enhanced
Roettger_etal_2014	2	7	flap	1	voiceless	usable	146	A	Enhanced
Roettger_etal_2014	2	7	fleb	1	voiced	usable	125	C	Reduced
Roettger_etal_2014	2	7	flep	1	voiceless	usable	131	C	Reduced
Roettger_etal_2014	2	7	freb	1	voiced	usable	126	A	Enhanced
Roettger_etal_2014	2	7	frep	1	voiceless	usable	136	A	Enhanced
Roettger_etal_2014	2	7	frob	1	voiced	usable	128	C	Reduced
Roettger_etal_2014	2	7	frog	1	voiced	usable	116	D	Reversed
Roettger_etal_2014	2	7	frok	1	voiceless	usable	137	D	Reversed
Roettger_etal_2014	2	7	frop	1	voiceless	usable	122	C	Reduced
Roettger_etal_2014	2	7	frub	1	voiced	usable	106	A	Enhanced
Roettger_etal_2014	2	7	frup	1	voiceless	usable	109	A	Enhanced
Roettger_etal_2014	2	7	gag	1	voiced	usable	160	D	Reversed
Roettger_etal_2014	2	7	gak	1	voiceless	usable	171	D	Reversed
Roettger_etal_2014	2	7	gaub	1	voiced	usable	171	C	Reduced
Roettger_etal_2014	2	7	gaug	1	voiced	usable	170	D	Reversed
Roettger_etal_2014	2	7	gauk	1	voiceless	usable	188	D	Reversed
Roettger_etal_2014	2	7	gaup	1	voiceless	usable	166	C	Reduced
Roettger_etal_2014	2	7	gleg	1	voiced	usable	140	C	Reduced
Roettger_etal_2014	2	7	glek	1	voiceless	usable	127	C	Reduced
Roettger_etal_2014	2	7	glieb	1	voiced	usable	100	C	Reduced
Roettger_etal_2014	2	7	gliep	1	voiceless	usable	105	C	Reduced
Roettger_etal_2014	2	7	gob	1	voiced	usable	141	B	Normal
Roettger_etal_2014	2	7	gop	1	voiceless	usable	121	B	Normal
Roettger_etal_2014	2	7	grieb	1	voiced	usable	106	B	Normal
Roettger_etal_2014	2	7	griep	1	voiceless	usable	127	B	Normal
Roettger_etal_2014	2	7	heg	1	voiced	usable	124	B	Normal
Roettger_etal_2014	2	7	hek	1	voiceless	usable	142	B	Normal
Roettger_etal_2014	2	7	klab	1	voiced	usable	153	B	Normal
Roettger_etal_2014	2	7	klap	1	voiceless	usable	144	B	Normal
Roettger_etal_2014	2	7	krob	1	voiced	usable	128	A	Enhanced
Roettger_etal_2014	2	7	krop	1	voiceless	usable	124	A	Enhanced
Roettger_etal_2014	2	7	mieb	1	voiced	usable	130	D	Reversed
Roettger_etal_2014	2	7	miep	1	voiceless	usable	129	D	Reversed
Roettger_etal_2014	2	7	naub	1	voiced	usable	154	D	Reversed
Roettger_etal_2014	2	7	naug	1	voiced	usable	184	C	Reduced
Roettger_etal_2014	2	7	nauk	1	voiceless	usable	180	C	Reduced
Roettger_etal_2014	2	7	naup	1	voiceless	usable	162	D	Reversed
Roettger_etal_2014	2	7	nug	1	voiced	usable	141	A	Enhanced
Roettger_etal_2014	2	7	nuk	1	voiceless	usable	121	A	Enhanced
Roettger_etal_2014	2	7	prieg	1	voiced	usable	132	A	Enhanced
Roettger_etal_2014	2	7	priek	1	voiceless	usable	105	A	Enhanced
Roettger_etal_2014	2	7	prug	1	voiced	usable	103	D	Reversed
Roettger_etal_2014	2	7	pruk	1	voiceless	usable	109	D	Reversed
Roettger_etal_2014	2	7	rog	1	voiced	usable	138	C	Reduced
Roettger_etal_2014	2	7	rok	1	voiceless	usable	138	C	Reduced
Roettger_etal_2014	2	7	schlab	1	voiced	usable	139	D	Reversed
Roettger_etal_2014	2	7	schlap	1	voiceless	usable	145	D	Reversed
Roettger_etal_2014	2	7	schmaub	1	voiced	usable	124	A	Enhanced
Roettger_etal_2014	2	7	schmaup	1	voiceless	usable	125	A	Enhanced
Roettger_etal_2014	2	7	schrieg	1	voiced	usable	135	D	Reversed
Roettger_etal_2014	2	7	schriek	1	voiceless	usable	116	D	Reversed
Roettger_etal_2014	2	7	schug	1	voiced	usable	107	C	Reduced
Roettger_etal_2014	2	7	schuk	1	voiceless	usable	97	C	Reduced
Roettger_etal_2014	2	7	spag	1	voiced	usable	181	A	Enhanced
Roettger_etal_2014	2	7	spak	1	voiceless	usable	168	A	Enhanced
Roettger_etal_2014	2	7	staug	1	voiced	usable	186	B	Normal
Roettger_etal_2014	2	7	stauk	1	voiceless	usable	177	B	Normal
Roettger_etal_2014	2	7	streg	1	voiced	usable	124	D	Reversed
Roettger_etal_2014	2	7	strek	1	voiceless	usable	152	D	Reversed
Roettger_etal_2014	2	7	sub	1	voiced	usable	119	D	Reversed
Roettger_etal_2014	2	7	sup	1	voiceless	usable	135	D	Reversed
Roettger_etal_2014	2	7	trieg	1	voiced	usable	120	C	Reduced
Roettger_etal_2014	2	7	triek	1	voiceless	usable	123	C	Reduced
Roettger_etal_2014	2	7	wieb	1	voiced	usable	139	A	Enhanced
Roettger_etal_2014	2	7	wiep	1	voiceless	usable	82	A	Enhanced
Roettger_etal_2014	2	7	wub	1	voiced	usable	104	B	Normal
Roettger_etal_2014	2	7	wug	1	voiced	usable	97	A	Enhanced
Roettger_etal_2014	2	7	wuk	1	voiceless	usable	76	A	Enhanced
Roettger_etal_2014	2	7	wup	1	voiceless	usable	104	B	Normal
Roettger_etal_2014	2	7	zeb	1	voiced	usable	128	B	Normal
Roettger_etal_2014	2	7	zep	1	voiceless	usable	116	B	Normal
Roettger_etal_2014	2	7	bleb	2	voiced	usable	124	D	Reversed
Roettger_etal_2014	2	7	blep	2	voiceless	usable	147	D	Reversed
Roettger_etal_2014	2	7	blog	2	voiced	usable	121	B	Normal
Roettger_etal_2014	2	7	blok	2	voiceless	usable	159	B	Normal
Roettger_etal_2014	2	7	dieg	2	voiced	usable	110	B	Normal
Roettger_etal_2014	2	7	diek	2	voiceless	usable	127	B	Normal
Roettger_etal_2014	2	7	dob	2	voiced	usable	133	D	Reversed
Roettger_etal_2014	2	7	dop	2	voiceless	usable	139	D	Reversed
Roettger_etal_2014	2	7	dug	2	voiced	usable	139	B	Normal
Roettger_etal_2014	2	7	duk	2	voiceless	usable	120	B	Normal
Roettger_etal_2014	2	7	fag	2	voiced	usable	169	B	Normal
Roettger_etal_2014	2	7	fak	2	voiceless	usable	171	B	Normal
Roettger_etal_2014	2	7	faub	2	voiced	usable	165	B	Normal
Roettger_etal_2014	2	7	faup	2	voiceless	usable	123	B	Normal
Roettger_etal_2014	2	7	frog	2	voiced	usable	142	D	Reversed
Roettger_etal_2014	2	7	frok	2	voiceless	usable	132	D	Reversed
Roettger_etal_2014	2	7	gag	2	voiced	usable	157	D	Reversed
Roettger_etal_2014	2	7	gak	2	voiceless	usable	178	D	Reversed
Roettger_etal_2014	2	7	gaug	2	voiced	usable	165	D	Reversed
Roettger_etal_2014	2	7	gauk	2	voiceless	usable	180	D	Reversed
Roettger_etal_2014	2	7	gob	2	voiced	usable	124	B	Normal
Roettger_etal_2014	2	7	gop	2	voiceless	usable	136	B	Normal
Roettger_etal_2014	2	7	grieb	2	voiced	usable	134	B	Normal
Roettger_etal_2014	2	7	griep	2	voiceless	usable	119	B	Normal
Roettger_etal_2014	2	7	heg	2	voiced	usable	103	B	Normal
Roettger_etal_2014	2	7	hek	2	voiceless	usable	126	B	Normal
Roettger_etal_2014	2	7	klab	2	voiced	usable	140	B	Normal
Roettger_etal_2014	2	7	klap	2	voiceless	usable	157	B	Normal
Roettger_etal_2014	2	7	mieb	2	voiced	usable	130	D	Reversed
Roettger_etal_2014	2	7	miep	2	voiceless	usable	106	D	Reversed
Roettger_etal_2014	2	7	naub	2	voiced	usable	147	D	Reversed
Roettger_etal_2014	2	7	naup	2	voiceless	usable	163	D	Reversed
Roettger_etal_2014	2	7	prug	2	voiced	usable	107	D	Reversed
Roettger_etal_2014	2	7	pruk	2	voiceless	usable	102	D	Reversed
Roettger_etal_2014	2	7	schlab	2	voiced	usable	150	D	Reversed
Roettger_etal_2014	2	7	schlap	2	voiceless	usable	143	D	Reversed
Roettger_etal_2014	2	7	schrieg	2	voiced	usable	113	D	Reversed
Roettger_etal_2014	2	7	schriek	2	voiceless	usable	123	D	Reversed
Roettger_etal_2014	2	7	staug	2	voiced	usable	168	B	Normal
Roettger_etal_2014	2	7	stauk	2	voiceless	usable	179	B	Normal
Roettger_etal_2014	2	7	streg	2	voiced	usable	133	D	Reversed
Roettger_etal_2014	2	7	strek	2	voiceless	usable	145	D	Reversed
Roettger_etal_2014	2	7	sub	2	voiced	usable	118	D	Reversed
Roettger_etal_2014	2	7	sup	2	voiceless	usable	133	D	Reversed
Roettger_etal_2014	2	7	wub	2	voiced	usable	92	B	Normal
Roettger_etal_2014	2	7	wup	2	voiceless	usable	92	B	Normal
Roettger_etal_2014	2	7	zeb	2	voiced	usable	165	B	Normal
Roettger_etal_2014	2	7	zep	2	voiceless	usable	130	B	Normal
Roettger_etal_2014	2	7	bleb	3	voiced	usable	123	D	Reversed
Roettger_etal_2014	2	7	blep	3	voiceless	usable	116	D	Reversed
Roettger_etal_2014	2	7	blog	3	voiced	usable	116	B	Normal
Roettger_etal_2014	2	7	blok	3	voiceless	usable	185	B	Normal
Roettger_etal_2014	2	7	dieg	3	voiced	usable	108	B	Normal
Roettger_etal_2014	2	7	diek	3	voiceless	usable	124	B	Normal
Roettger_etal_2014	2	7	dob	3	voiced	usable	129	D	Reversed
Roettger_etal_2014	2	7	dop	3	voiceless	usable	134	D	Reversed
Roettger_etal_2014	2	7	dug	3	voiced	usable	113	B	Normal
Roettger_etal_2014	2	7	duk	3	voiceless	usable	134	B	Normal
Roettger_etal_2014	2	7	fag	3	voiced	usable	151	B	Normal
Roettger_etal_2014	2	7	fak	3	voiceless	usable	172	B	Normal
Roettger_etal_2014	2	7	faub	3	voiced	usable	132	B	Normal
Roettger_etal_2014	2	7	faup	3	voiceless	usable	147	B	Normal
Roettger_etal_2014	2	7	frog	3	voiced	usable	111	D	Reversed
Roettger_etal_2014	2	7	frok	3	voiceless	usable	109	D	Reversed
Roettger_etal_2014	2	7	gag	3	voiced	usable	160	D	Reversed
Roettger_etal_2014	2	7	gak	3	voiceless	usable	164	D	Reversed
Roettger_etal_2014	2	7	gaug	3	voiced	usable	153	D	Reversed
Roettger_etal_2014	2	7	gauk	3	voiceless	usable	166	D	Reversed
Roettger_etal_2014	2	7	gob	3	voiced	usable	119	B	Normal
Roettger_etal_2014	2	7	gop	3	voiceless	usable	147	B	Normal
Roettger_etal_2014	2	7	grieb	3	voiced	usable	124	B	Normal
Roettger_etal_2014	2	7	griep	3	voiceless	usable	107	B	Normal
Roettger_etal_2014	2	7	heg	3	voiced	usable	99	B	Normal
Roettger_etal_2014	2	7	hek	3	voiceless	usable	109	B	Normal
Roettger_etal_2014	2	7	klab	3	voiced	usable	141	B	Normal
Roettger_etal_2014	2	7	klap	3	voiceless	usable	148	B	Normal
Roettger_etal_2014	2	7	mieb	3	voiced	usable	100	D	Reversed
Roettger_etal_2014	2	7	miep	3	voiceless	usable	129	D	Reversed
Roettger_etal_2014	2	7	naub	3	voiced	usable	155	D	Reversed
Roettger_etal_2014	2	7	naup	3	voiceless	usable	137	D	Reversed
Roettger_etal_2014	2	7	prug	3	voiced	usable	102	D	Reversed
Roettger_etal_2014	2	7	pruk	3	voiceless	usable	91	D	Reversed
Roettger_etal_2014	2	7	schlab	3	voiced	usable	142	D	Reversed
Roettger_etal_2014	2	7	schlap	3	voiceless	usable	136	D	Reversed
Roettger_etal_2014	2	7	schrieg	3	voiced	usable	113	D	Reversed
Roettger_etal_2014	2	7	schriek	3	voiceless	usable	115	D	Reversed
Roettger_etal_2014	2	7	staug	3	voiced	usable	144	B	Normal
Roettger_etal_2014	2	7	stauk	3	voiceless	usable	169	B	Normal
Roettger_etal_2014	2	7	streg	3	voiced	usable	120	D	Reversed
Roettger_etal_2014	2	7	strek	3	voiceless	usable	134	D	Reversed
Roettger_etal_2014	2	7	sub	3	voiced	usable	110	D	Reversed
Roettger_etal_2014	2	7	sup	3	voiceless	usable	124	D	Reversed
Roettger_etal_2014	2	7	wub	3	voiced	usable	88	B	Normal
Roettger_etal_2014	2	7	wup	3	voiceless	usable	111	B	Normal
Roettger_etal_2014	2	7	zeb	3	voiced	usable	121	B	Normal
Roettger_etal_2014	2	7	zep	3	voiceless	usable	130	B	Normal
Roettger_etal_2014	2	8	baug	1	voiced	usable	175	A	Enhanced
Roettger_etal_2014	2	8	bauk	1	voiceless	usable	168	A	Enhanced
Roettger_etal_2014	2	8	beg	1	voiced	usable	161	A	Enhanced
Roettger_etal_2014	2	8	bek	1	voiceless	usable	166	A	Enhanced
Roettger_etal_2014	2	8	bleb	1	voiced	usable	125	D	Reversed
Roettger_etal_2014	2	8	blep	1	voiceless	usable	132	D	Reversed
Roettger_etal_2014	2	8	blog	1	voiced	usable	187	B	Normal
Roettger_etal_2014	2	8	blok	1	voiceless	usable	113	B	Normal
Roettger_etal_2014	2	8	dab	1	voiced	usable	174	C	Reduced
Roettger_etal_2014	2	8	dag	1	voiced	usable	183	C	Reduced
Roettger_etal_2014	2	8	dak	1	voiceless	usable	185	C	Reduced
Roettger_etal_2014	2	8	dap	1	voiceless	usable	188	C	Reduced
Roettger_etal_2014	2	8	dieg	1	voiced	usable	114	B	Normal
Roettger_etal_2014	2	8	diek	1	voiceless	usable	106	B	Normal
Roettger_etal_2014	2	8	dob	1	voiced	usable	NA	D	Reversed
Roettger_etal_2014	2	8	dop	1	voiceless	usable	NA	D	Reversed
Roettger_etal_2014	2	8	drub	1	voiced	usable	139	C	Reduced
Roettger_etal_2014	2	8	drup	1	voiceless	usable	98	C	Reduced
Roettger_etal_2014	2	8	dug	1	voiced	usable	152	B	Normal
Roettger_etal_2014	2	8	duk	1	voiceless	usable	119	B	Normal
Roettger_etal_2014	2	8	fag	1	voiced	usable	168	B	Normal
Roettger_etal_2014	2	8	fak	1	voiceless	usable	187	B	Normal
Roettger_etal_2014	2	8	faub	1	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	8	faup	1	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	8	flab	1	voiced	usable	157	A	Enhanced
Roettger_etal_2014	2	8	flap	1	voiceless	usable	156	A	Enhanced
Roettger_etal_2014	2	8	fleb	1	voiced	usable	122	C	Reduced
Roettger_etal_2014	2	8	flep	1	voiceless	usable	129	C	Reduced
Roettger_etal_2014	2	8	freb	1	voiced	usable	142	A	Enhanced
Roettger_etal_2014	2	8	frep	1	voiceless	usable	110	A	Enhanced
Roettger_etal_2014	2	8	frob	1	voiced	usable	NA	C	Reduced
Roettger_etal_2014	2	8	frog	1	voiced	usable	NA	D	Reversed
Roettger_etal_2014	2	8	frok	1	voiceless	usable	NA	D	Reversed
Roettger_etal_2014	2	8	frop	1	voiceless	usable	NA	C	Reduced
Roettger_etal_2014	2	8	frub	1	voiced	usable	124	A	Enhanced
Roettger_etal_2014	2	8	frup	1	voiceless	usable	95	A	Enhanced
Roettger_etal_2014	2	8	gag	1	voiced	usable	186	D	Reversed
Roettger_etal_2014	2	8	gak	1	voiceless	usable	196	D	Reversed
Roettger_etal_2014	2	8	gaub	1	voiced	usable	174	C	Reduced
Roettger_etal_2014	2	8	gaug	1	voiced	usable	195	D	Reversed
Roettger_etal_2014	2	8	gauk	1	voiceless	usable	170	D	Reversed
Roettger_etal_2014	2	8	gaup	1	voiceless	usable	170	C	Reduced
Roettger_etal_2014	2	8	gleg	1	voiced	usable	NA	C	Reduced
Roettger_etal_2014	2	8	glek	1	voiceless	usable	NA	C	Reduced
Roettger_etal_2014	2	8	glieb	1	voiced	usable	123	C	Reduced
Roettger_etal_2014	2	8	gliep	1	voiceless	usable	89	C	Reduced
Roettger_etal_2014	2	8	gob	1	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	8	gop	1	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	8	grieb	1	voiced	usable	117	B	Normal
Roettger_etal_2014	2	8	griep	1	voiceless	usable	124	B	Normal
Roettger_etal_2014	2	8	heg	1	voiced	usable	136	B	Normal
Roettger_etal_2014	2	8	hek	1	voiceless	usable	118	B	Normal
Roettger_etal_2014	2	8	klab	1	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	8	klap	1	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	8	krob	1	voiced	usable	NA	A	Enhanced
Roettger_etal_2014	2	8	krop	1	voiceless	usable	NA	A	Enhanced
Roettger_etal_2014	2	8	mieb	1	voiced	usable	127	D	Reversed
Roettger_etal_2014	2	8	miep	1	voiceless	usable	115	D	Reversed
Roettger_etal_2014	2	8	naub	1	voiced	usable	201	D	Reversed
Roettger_etal_2014	2	8	naug	1	voiced	usable	NA	C	Reduced
Roettger_etal_2014	2	8	nauk	1	voiceless	usable	NA	C	Reduced
Roettger_etal_2014	2	8	naup	1	voiceless	usable	156	D	Reversed
Roettger_etal_2014	2	8	nug	1	voiced	usable	NA	A	Enhanced
Roettger_etal_2014	2	8	nuk	1	voiceless	usable	NA	A	Enhanced
Roettger_etal_2014	2	8	prieg	1	voiced	usable	NA	A	Enhanced
Roettger_etal_2014	2	8	priek	1	voiceless	usable	NA	A	Enhanced
Roettger_etal_2014	2	8	prug	1	voiced	usable	137	D	Reversed
Roettger_etal_2014	2	8	pruk	1	voiceless	usable	117	D	Reversed
Roettger_etal_2014	2	8	rog	1	voiced	usable	151	C	Reduced
Roettger_etal_2014	2	8	rok	1	voiceless	usable	162	C	Reduced
Roettger_etal_2014	2	8	schlab	1	voiced	usable	NA	D	Reversed
Roettger_etal_2014	2	8	schlap	1	voiceless	usable	NA	D	Reversed
Roettger_etal_2014	2	8	schmaub	1	voiced	usable	186	A	Enhanced
Roettger_etal_2014	2	8	schmaup	1	voiceless	usable	178	A	Enhanced
Roettger_etal_2014	2	8	schrieg	1	voiced	usable	125	D	Reversed
Roettger_etal_2014	2	8	schriek	1	voiceless	usable	120	D	Reversed
Roettger_etal_2014	2	8	schug	1	voiced	usable	116	C	Reduced
Roettger_etal_2014	2	8	schuk	1	voiceless	usable	112	C	Reduced
Roettger_etal_2014	2	8	spag	1	voiced	usable	196	A	Enhanced
Roettger_etal_2014	2	8	spak	1	voiceless	usable	190	A	Enhanced
Roettger_etal_2014	2	8	staug	1	voiced	usable	184	B	Normal
Roettger_etal_2014	2	8	stauk	1	voiceless	usable	183	B	Normal
Roettger_etal_2014	2	8	streg	1	voiced	usable	146	D	Reversed
Roettger_etal_2014	2	8	strek	1	voiceless	usable	160	D	Reversed
Roettger_etal_2014	2	8	sub	1	voiced	usable	109	D	Reversed
Roettger_etal_2014	2	8	sup	1	voiceless	usable	116	D	Reversed
Roettger_etal_2014	2	8	trieg	1	voiced	usable	168	C	Reduced
Roettger_etal_2014	2	8	triek	1	voiceless	usable	137	C	Reduced
Roettger_etal_2014	2	8	wieb	1	voiced	usable	NA	A	Enhanced
Roettger_etal_2014	2	8	wiep	1	voiceless	usable	NA	A	Enhanced
Roettger_etal_2014	2	8	wub	1	voiced	usable	118	B	Normal
Roettger_etal_2014	2	8	wug	1	voiced	usable	112	A	Enhanced
Roettger_etal_2014	2	8	wuk	1	voiceless	usable	119	A	Enhanced
Roettger_etal_2014	2	8	wup	1	voiceless	usable	112	B	Normal
Roettger_etal_2014	2	8	zeb	1	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	8	zep	1	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	8	bleb	2	voiced	usable	123	D	Reversed
Roettger_etal_2014	2	8	blep	2	voiceless	usable	130	D	Reversed
Roettger_etal_2014	2	8	blog	2	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	8	blok	2	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	8	dieg	2	voiced	usable	148	B	Normal
Roettger_etal_2014	2	8	diek	2	voiceless	usable	107	B	Normal
Roettger_etal_2014	2	8	dob	2	voiced	usable	137	D	Reversed
Roettger_etal_2014	2	8	dop	2	voiceless	usable	155	D	Reversed
Roettger_etal_2014	2	8	dug	2	voiced	usable	174	B	Normal
Roettger_etal_2014	2	8	duk	2	voiceless	usable	129	B	Normal
Roettger_etal_2014	2	8	fag	2	voiced	usable	163	B	Normal
Roettger_etal_2014	2	8	fak	2	voiceless	usable	155	B	Normal
Roettger_etal_2014	2	8	faub	2	voiced	usable	155	B	Normal
Roettger_etal_2014	2	8	faup	2	voiceless	usable	138	B	Normal
Roettger_etal_2014	2	8	frog	2	voiced	usable	113	D	Reversed
Roettger_etal_2014	2	8	frok	2	voiceless	usable	123	D	Reversed
Roettger_etal_2014	2	8	gag	2	voiced	usable	185	D	Reversed
Roettger_etal_2014	2	8	gak	2	voiceless	usable	176	D	Reversed
Roettger_etal_2014	2	8	gaug	2	voiced	usable	160	D	Reversed
Roettger_etal_2014	2	8	gauk	2	voiceless	usable	144	D	Reversed
Roettger_etal_2014	2	8	gob	2	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	8	gop	2	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	8	grieb	2	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	8	griep	2	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	8	heg	2	voiced	usable	124	B	Normal
Roettger_etal_2014	2	8	hek	2	voiceless	usable	165	B	Normal
Roettger_etal_2014	2	8	klab	2	voiced	usable	169	B	Normal
Roettger_etal_2014	2	8	klap	2	voiceless	usable	137	B	Normal
Roettger_etal_2014	2	8	mieb	2	voiced	usable	114	D	Reversed
Roettger_etal_2014	2	8	miep	2	voiceless	usable	115	D	Reversed
Roettger_etal_2014	2	8	naub	2	voiced	usable	177	D	Reversed
Roettger_etal_2014	2	8	naup	2	voiceless	usable	114	D	Reversed
Roettger_etal_2014	2	8	prug	2	voiced	usable	99	D	Reversed
Roettger_etal_2014	2	8	pruk	2	voiceless	usable	98	D	Reversed
Roettger_etal_2014	2	8	schlab	2	voiced	usable	145	D	Reversed
Roettger_etal_2014	2	8	schlap	2	voiceless	usable	137	D	Reversed
Roettger_etal_2014	2	8	schrieg	2	voiced	usable	128	D	Reversed
Roettger_etal_2014	2	8	schriek	2	voiceless	usable	101	D	Reversed
Roettger_etal_2014	2	8	staug	2	voiced	usable	166	B	Normal
Roettger_etal_2014	2	8	stauk	2	voiceless	usable	154	B	Normal
Roettger_etal_2014	2	8	streg	2	voiced	usable	181	D	Reversed
Roettger_etal_2014	2	8	strek	2	voiceless	usable	148	D	Reversed
Roettger_etal_2014	2	8	sub	2	voiced	usable	108	D	Reversed
Roettger_etal_2014	2	8	sup	2	voiceless	usable	126	D	Reversed
Roettger_etal_2014	2	8	wub	2	voiced	usable	102	B	Normal
Roettger_etal_2014	2	8	wup	2	voiceless	usable	116	B	Normal
Roettger_etal_2014	2	8	zeb	2	voiced	usable	132	B	Normal
Roettger_etal_2014	2	8	zep	2	voiceless	usable	107	B	Normal
Roettger_etal_2014	2	8	bleb	3	voiced	usable	123	D	Reversed
Roettger_etal_2014	2	8	blep	3	voiceless	usable	100	D	Reversed
Roettger_etal_2014	2	8	blog	3	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	8	blok	3	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	8	dieg	3	voiced	usable	106	B	Normal
Roettger_etal_2014	2	8	diek	3	voiceless	usable	102	B	Normal
Roettger_etal_2014	2	8	dob	3	voiced	usable	123	D	Reversed
Roettger_etal_2014	2	8	dop	3	voiceless	usable	123	D	Reversed
Roettger_etal_2014	2	8	dug	3	voiced	usable	117	B	Normal
Roettger_etal_2014	2	8	duk	3	voiceless	usable	109	B	Normal
Roettger_etal_2014	2	8	fag	3	voiced	usable	164	B	Normal
Roettger_etal_2014	2	8	fak	3	voiceless	usable	146	B	Normal
Roettger_etal_2014	2	8	faub	3	voiced	usable	112	B	Normal
Roettger_etal_2014	2	8	faup	3	voiceless	usable	126	B	Normal
Roettger_etal_2014	2	8	frog	3	voiced	usable	NA	D	Reversed
Roettger_etal_2014	2	8	frok	3	voiceless	usable	NA	D	Reversed
Roettger_etal_2014	2	8	gag	3	voiced	usable	157	D	Reversed
Roettger_etal_2014	2	8	gak	3	voiceless	usable	153	D	Reversed
Roettger_etal_2014	2	8	gaug	3	voiced	usable	157	D	Reversed
Roettger_etal_2014	2	8	gauk	3	voiceless	usable	170	D	Reversed
Roettger_etal_2014	2	8	gob	3	voiced	usable	NA	B	Normal
Roettger_etal_2014	2	8	gop	3	voiceless	usable	NA	B	Normal
Roettger_etal_2014	2	8	grieb	3	voiced	usable	107	B	Normal
Roettger_etal_2014	2	8	griep	3	voiceless	usable	101	B	Normal
Roettger_etal_2014	2	8	heg	3	voiced	usable	133	B	Normal
Roettger_etal_2014	2	8	hek	3	voiceless	usable	119	B	Normal
Roettger_etal_2014	2	8	klab	3	voiced	usable	128	B	Normal
Roettger_etal_2014	2	8	klap	3	voiceless	usable	137	B	Normal
Roettger_etal_2014	2	8	mieb	3	voiced	usable	111	D	Reversed
Roettger_etal_2014	2	8	miep	3	voiceless	usable	105	D	Reversed
Roettger_etal_2014	2	8	naub	3	voiced	usable	149	D	Reversed
Roettger_etal_2014	2	8	naup	3	voiceless	usable	146	D	Reversed
Roettger_etal_2014	2	8	prug	3	voiced	usable	99	D	Reversed
Roettger_etal_2014	2	8	pruk	3	voiceless	usable	93	D	Reversed
Roettger_etal_2014	2	8	schlab	3	voiced	usable	134	D	Reversed
Roettger_etal_2014	2	8	schlap	3	voiceless	usable	140	D	Reversed
