publication	class	subject	voicing	pair	vowel_duration	target	acoustic_cue	dur
Baer_Henney_unpublished	tut1	KaTh	voiced	velar_ai	0.171182558	velar ai	preceding vowel duration in ms	171.1825577
Baer_Henney_unpublished	tut7	MaMe	voiced	velar_ai	0.186695351	velar ai	preceding vowel duration in ms	186.6953506
Baer_Henney_unpublished	tut7	MaRe	voiced	velar_ai	0.19476471	velar ai	preceding vowel duration in ms	194.7647096
Baer_Henney_unpublished	tut7	MiMi	voiced	velar_ai	0.251494749	velar ai	preceding vowel duration in ms	251.4947488
Baer_Henney_unpublished	tut7	SaBa	voiced	velar_ai	0.28169027	velar ai	preceding vowel duration in ms	281.6902697
Baer_Henney_unpublished	tut7	VaMa	voiced	velar_ai	0.126825039	velar ai	preceding vowel duration in ms	126.8250394
Baer_Henney_unpublished	tut7	VaSc	voiced	velar_ai	0.11182363	velar ai	preceding vowel duration in ms	111.8236304
Baer_Henney_unpublished	tut7	YuVo	voiced	velar_ai	0.200731672	velar ai	preceding vowel duration in ms	200.7316718
Baer_Henney_unpublished	tut7	AnHu	voiced	velar_ai	0.1350286	velar ai	preceding vowel duration in ms	135.0285998
Baer_Henney_unpublished	tut3	AnRu	voiced	velar_ai	0.106196587	velar ai	preceding vowel duration in ms	106.1965867
Baer_Henney_unpublished	tut7	Beck	voiced	velar_ai	0.242846996	velar ai	preceding vowel duration in ms	242.8469956
Baer_Henney_unpublished	tut7	BeNi	voiced	velar_ai	0.168310143	velar ai	preceding vowel duration in ms	168.3101426
Baer_Henney_unpublished	tut7	BeNi	voiced	velar_ai	0.168310143	velar ai	preceding vowel duration in ms	168.3101426
Baer_Henney_unpublished	tut7	FrSc	voiced	velar_ai	0.267492238	velar ai	preceding vowel duration in ms	267.492238
Baer_Henney_unpublished	tut3	JeJe	voiced	velar_ai	0.114121705	velar ai	preceding vowel duration in ms	114.1217051
Baer_Henney_unpublished	tut3	JuEh	voiced	velar_ai	0.161634134	velar ai	preceding vowel duration in ms	161.6341344
Baer_Henney_unpublished	tut7	JuSo	voiced	velar_ai	0.233717652	velar ai	preceding vowel duration in ms	233.7176516
Baer_Henney_unpublished	tut3	LiRi	voiced	velar_ai	0.159057846	velar ai	preceding vowel duration in ms	159.0578462
Baer_Henney_unpublished	tut3	MaKo	voiced	velar_ai	0.204502945	velar ai	preceding vowel duration in ms	204.5029451
Baer_Henney_unpublished	tut7	MaMe	voiced	velar_ai	0.20143295	velar ai	preceding vowel duration in ms	201.43295
Baer_Henney_unpublished	tut7	MaRe	voiced	velar_ai	0.199633827	velar ai	preceding vowel duration in ms	199.6338274
Baer_Henney_unpublished	tut3	MeDo	voiced	velar_ai	0.148992226	velar ai	preceding vowel duration in ms	148.9922261
Baer_Henney_unpublished	tut7	MiMi	voiced	velar_ai	0.244036232	velar ai	preceding vowel duration in ms	244.0362321
Baer_Henney_unpublished	tut7	SaBa	voiced	velar_ai	0.145001606	velar ai	preceding vowel duration in ms	145.0016062
Baer_Henney_unpublished	tut7	TcQu	voiced	velar_ai	0.139570819	velar ai	preceding vowel duration in ms	139.5708191
Baer_Henney_unpublished	tut7	VaMa	voiced	velar_ai	0.097532594	velar ai	preceding vowel duration in ms	97.532594
Baer_Henney_unpublished	tut7	VaSc	voiced	velar_ai	0.134188356	velar ai	preceding vowel duration in ms	134.1883564
Baer_Henney_unpublished	tut7	YuVo	voiced	velar_ai	0.211930481	velar ai	preceding vowel duration in ms	211.9304808
Baer_Henney_unpublished	tut3	KiSt	voiced	velar_ai	0.306143585	velar ai	preceding vowel duration in ms	306.1435851
Baer_Henney_unpublished	tut4	CoLa	voiced	velar_ai	0.1611986	velar ai	preceding vowel duration in ms	161.1985996
Baer_Henney_unpublished	tut4	HaAl	voiced	velar_ai	0.191279291	velar ai	preceding vowel duration in ms	191.2792914
Baer_Henney_unpublished	tut8	JeHa	voiced	velar_ai	0.169902669	velar ai	preceding vowel duration in ms	169.9026694
Baer_Henney_unpublished	tut4	KaRe	voiced	velar_ai	0.134507603	velar ai	preceding vowel duration in ms	134.5076033
Baer_Henney_unpublished	tut4	MaKu	voiced	velar_ai	0.148035099	velar ai	preceding vowel duration in ms	148.0350991
Baer_Henney_unpublished	tut8	PaNu	voiced	velar_ai	0.200657418	velar ai	preceding vowel duration in ms	200.6574178
Baer_Henney_unpublished	tut8	SoBe	voiced	velar_ai	0.207748942	velar ai	preceding vowel duration in ms	207.7489417
Baer_Henney_unpublished	tut5	ClFi	voiced	velar_ai	0.265522061	velar ai	preceding vowel duration in ms	265.5220612
Baer_Henney_unpublished	tut5	IsRa	voiced	velar_ai	0.147357144	velar ai	preceding vowel duration in ms	147.357144
Baer_Henney_unpublished	tut5	JeSc	voiced	velar_ai	0.206881539	velar ai	preceding vowel duration in ms	206.8815388
Baer_Henney_unpublished	tut4	CoLa	voiced	velar_ai	0.14940358	velar ai	preceding vowel duration in ms	149.4035801
Baer_Henney_unpublished	tut5	DaDr	voiced	velar_ai	0.06173763	velar ai	preceding vowel duration in ms	61.7376296
Baer_Henney_unpublished	tut4	HaAl	voiced	velar_ai	0.324846177	velar ai	preceding vowel duration in ms	324.8461769
Baer_Henney_unpublished	tut4	KaGr	voiced	velar_ai	0.148199714	velar ai	preceding vowel duration in ms	148.1997143
Baer_Henney_unpublished	tut4	KaRe	voiced	velar_ai	0.115826043	velar ai	preceding vowel duration in ms	115.826043
Baer_Henney_unpublished	tut6	MaHo	voiced	velar_ai	0.136741057	velar ai	preceding vowel duration in ms	136.7410566
Baer_Henney_unpublished	tut4	MaKu	voiced	velar_ai	0.119909802	velar ai	preceding vowel duration in ms	119.9098023
Baer_Henney_unpublished	tut6	MlHa	voiced	velar_ai	0.241558029	velar ai	preceding vowel duration in ms	241.5580287
Baer_Henney_unpublished	tut4	StKa	voiced	velar_ai	0.228843879	velar ai	preceding vowel duration in ms	228.8438789
Baer_Henney_unpublished	tut4	SvBo	voiced	velar_ai	0.318774983	velar ai	preceding vowel duration in ms	318.7749833
Baer_Henney_unpublished	tut6	AnHo	voiced	velar_ai	0.262932358	velar ai	preceding vowel duration in ms	262.932358
Baer_Henney_unpublished	tut1	HaSa	voiceless	velar_ai	0.117403365	velar ai	preceding vowel duration in ms	117.4033654
Baer_Henney_unpublished	tut2	DaAr	voiceless	velar_ai	0.272523164	velar ai	preceding vowel duration in ms	272.5231635
Baer_Henney_unpublished	tut2	MaGe	voiceless	velar_ai	0.168736387	velar ai	preceding vowel duration in ms	168.7363869
Baer_Henney_unpublished	tut2	MaSc	voiceless	velar_ai	0.225875065	velar ai	preceding vowel duration in ms	225.875065
Baer_Henney_unpublished	tut2	MiPa	voiceless	velar_ai	0.148508091	velar ai	preceding vowel duration in ms	148.5080911
Baer_Henney_unpublished	tut2	RoBe	voiceless	velar_ai	0.151509934	velar ai	preceding vowel duration in ms	151.5099338
Baer_Henney_unpublished	tut2	SiCa	voiceless	velar_ai	0.195604791	velar ai	preceding vowel duration in ms	195.604791
Baer_Henney_unpublished	tut1	CaMu	voiceless	velar_ai	0.194165401	velar ai	preceding vowel duration in ms	194.1654011
Baer_Henney_unpublished	tut1	KaTh	voiceless	velar_ai	0.190202842	velar ai	preceding vowel duration in ms	190.2028418
Baer_Henney_unpublished	tut7	AnHu	voiceless	velar_ai	0.127669046	velar ai	preceding vowel duration in ms	127.6690456
Baer_Henney_unpublished	tut7	Beck	voiceless	velar_ai	0.262495426	velar ai	preceding vowel duration in ms	262.4954261
Baer_Henney_unpublished	tut1	CaMu	voiceless	velar_ai	0.20209052	velar ai	preceding vowel duration in ms	202.0905195
Baer_Henney_unpublished	tut7	FrSc	voiceless	velar_ai	0.308088451	velar ai	preceding vowel duration in ms	308.0884514
Baer_Henney_unpublished	tut7	JuSo	voiceless	velar_ai	0.181780396	velar ai	preceding vowel duration in ms	181.7803957
Baer_Henney_unpublished	tut1	KaTh	voiceless	velar_ai	0.196542937	velar ai	preceding vowel duration in ms	196.5429366
Baer_Henney_unpublished	tut7	MaMe	voiceless	velar_ai	0.135147567	velar ai	preceding vowel duration in ms	135.1475666
Baer_Henney_unpublished	tut7	MaRe	voiceless	velar_ai	0.184878193	velar ai	preceding vowel duration in ms	184.878193
Baer_Henney_unpublished	tut7	MiMi	voiceless	velar_ai	0.17264429	velar ai	preceding vowel duration in ms	172.6442898
Baer_Henney_unpublished	tut7	SaBa	voiceless	velar_ai	0.192031413	velar ai	preceding vowel duration in ms	192.0314134
Baer_Henney_unpublished	tut7	TcQu	voiceless	velar_ai	0.152484696	velar ai	preceding vowel duration in ms	152.4846957
Baer_Henney_unpublished	tut7	VaMa	voiceless	velar_ai	0.107831356	velar ai	preceding vowel duration in ms	107.8313559
Baer_Henney_unpublished	tut7	YuVo	voiceless	velar_ai	0.145542619	velar ai	preceding vowel duration in ms	145.5426194
Baer_Henney_unpublished	tut7	AnHu	voiceless	velar_ai	0.15068186	velar ai	preceding vowel duration in ms	150.68186
Baer_Henney_unpublished	tut3	AnRu	voiceless	velar_ai	0.122640797	velar ai	preceding vowel duration in ms	122.6407971
Baer_Henney_unpublished	tut7	Beck	voiceless	velar_ai	0.24531129	velar ai	preceding vowel duration in ms	245.31129
Baer_Henney_unpublished	tut7	FrSc	voiceless	velar_ai	0.240228162	velar ai	preceding vowel duration in ms	240.2281615
Baer_Henney_unpublished	tut4	HaAl	voiceless	velar_ai	0.202017778	velar ai	preceding vowel duration in ms	202.0177779
Baer_Henney_unpublished	tut7	JuSo	voiceless	velar_ai	0.181780396	velar ai	preceding vowel duration in ms	181.7803957
Baer_Henney_unpublished	tut3	LiRi	voiceless	velar_ai	0.17204216	velar ai	preceding vowel duration in ms	172.0421602
Baer_Henney_unpublished	tut7	MaMe	voiceless	velar_ai	0.186493777	velar ai	preceding vowel duration in ms	186.4937769
Baer_Henney_unpublished	tut7	MaRe	voiceless	velar_ai	0.19476471	velar ai	preceding vowel duration in ms	194.7647096
Baer_Henney_unpublished	tut3	MeDo	voiceless	velar_ai	0.104611563	velar ai	preceding vowel duration in ms	104.611563
Baer_Henney_unpublished	tut7	MiMi	voiceless	velar_ai	0.213448987	velar ai	preceding vowel duration in ms	213.4489868
Baer_Henney_unpublished	tut7	SaBa	voiceless	velar_ai	0.213637263	velar ai	preceding vowel duration in ms	213.6372629
Baer_Henney_unpublished	tut7	TcQu	voiceless	velar_ai	0.132469073	velar ai	preceding vowel duration in ms	132.4690727
Baer_Henney_unpublished	tut7	VaMa	voiceless	velar_ai	0.121355134	velar ai	preceding vowel duration in ms	121.3551338
Baer_Henney_unpublished	tut7	VaSc	voiceless	velar_ai	0.136983947	velar ai	preceding vowel duration in ms	136.9839472
Baer_Henney_unpublished	tut7	YuVo	voiceless	velar_ai	0.154479447	velar ai	preceding vowel duration in ms	154.4794469
Baer_Henney_unpublished	tut3	KiSt	voiceless	velar_ai	0.264396733	velar ai	preceding vowel duration in ms	264.3967326
Baer_Henney_unpublished	tut4	CoLa	voiceless	velar_ai	0.124830623	velar ai	preceding vowel duration in ms	124.8306229
Baer_Henney_unpublished	tut8	JeHa	voiceless	velar_ai	0.147395453	velar ai	preceding vowel duration in ms	147.3954531
Baer_Henney_unpublished	tut4	MaKu	voiceless	velar_ai	0.127044024	velar ai	preceding vowel duration in ms	127.0440239
Baer_Henney_unpublished	tut8	PaNu	voiceless	velar_ai	0.203984473	velar ai	preceding vowel duration in ms	203.9844733
Baer_Henney_unpublished	tut8	SoBe	voiceless	velar_ai	0.210995019	velar ai	preceding vowel duration in ms	210.9950189
Baer_Henney_unpublished	tut4	HaAl	voiceless	velar_ai	0.199333156	velar ai	preceding vowel duration in ms	199.3331563
Baer_Henney_unpublished	tut5	IsRa	voiceless	velar_ai	0.149772835	velar ai	preceding vowel duration in ms	149.7728349
Baer_Henney_unpublished	tut5	JeSc	voiceless	velar_ai	0.164032705	velar ai	preceding vowel duration in ms	164.0327048
Baer_Henney_unpublished	tut5	ClFi	voiceless	velar_ai	0.198809268	velar ai	preceding vowel duration in ms	198.8092682
Baer_Henney_unpublished	tut4	CoLa	voiceless	velar_ai	0.142523152	velar ai	preceding vowel duration in ms	142.5231521
Baer_Henney_unpublished	tut5	DaDr	voiceless	velar_ai	0.076760084	velar ai	preceding vowel duration in ms	76.7600835
Baer_Henney_unpublished	tut4	KaGr	voiceless	velar_ai	0.183007313	velar ai	preceding vowel duration in ms	183.0073127
Baer_Henney_unpublished	tut4	KaRe	voiceless	velar_ai	0.143840823	velar ai	preceding vowel duration in ms	143.8408225
Baer_Henney_unpublished	tut6	MaHo	voiceless	velar_ai	0.126597061	velar ai	preceding vowel duration in ms	126.5970613
Baer_Henney_unpublished	tut4	MaKu	voiceless	velar_ai	0.129513562	velar ai	preceding vowel duration in ms	129.5135622
Baer_Henney_unpublished	tut6	MlHa	voiceless	velar_ai	0.212099733	velar ai	preceding vowel duration in ms	212.0997325
Baer_Henney_unpublished	tut4	StKa	voiceless	velar_ai	0.204422889	velar ai	preceding vowel duration in ms	204.4228894
Baer_Henney_unpublished	tut3	Pred	voiceless	velar_ai	0.172485329	velar ai	preceding vowel duration in ms	172.4853285
Baer_Henney_unpublished	tut2	JeMe	voiceless	velar_ai	0.137108694	velar ai	preceding vowel duration in ms	137.1086944
Baer_Henney_unpublished	tut7	BeNi	voiceless	velar_ai	0.245452291	velar ai	preceding vowel duration in ms	245.4522913
Baer_Henney_unpublished	tut7	BeNi	voiceless	velar_ai	0.245452291	velar ai	preceding vowel duration in ms	245.4522913
Baer_Henney_unpublished	tut7	BeNi	voiceless	velar_ai	0.140258452	velar ai	preceding vowel duration in ms	140.2584522
Baer_Henney_unpublished	tut7	BeNi	voiceless	velar_ai	0.140258452	velar ai	preceding vowel duration in ms	140.2584522
Baer_Henney_unpublished	tut3	JeJe	voiced	alveolar_au	0.101441516	alveolar au	preceding vowel duration in ms	101.4415157
Baer_Henney_unpublished	tut1	HaSa	voiced	alveolar_au	0.133057147	alveolar au	preceding vowel duration in ms	133.0571474
Baer_Henney_unpublished	tut1	CaMu	voiced	alveolar_au	0.205260567	alveolar au	preceding vowel duration in ms	205.2605668
Baer_Henney_unpublished	tut1	KaTh	voiced	alveolar_au	0.266283979	alveolar au	preceding vowel duration in ms	266.2839786
Baer_Henney_unpublished	tut4	CoLa	voiced	alveolar_au	0.20149825	alveolar au	preceding vowel duration in ms	201.4982495
Baer_Henney_unpublished	tut4	HaAl	voiced	alveolar_au	0.175842717	alveolar au	preceding vowel duration in ms	175.842717
Baer_Henney_unpublished	tut4	HaAl	voiced	alveolar_au	0.116786121	alveolar au	preceding vowel duration in ms	116.7861206
Baer_Henney_unpublished	tut8	JeHa	voiced	alveolar_au	0.146646196	alveolar au	preceding vowel duration in ms	146.6461957
Baer_Henney_unpublished	tut4	KaGr	voiced	alveolar_au	0.170390046	alveolar au	preceding vowel duration in ms	170.3900458
Baer_Henney_unpublished	tut4	MaKu	voiced	alveolar_au	0.17122132	alveolar au	preceding vowel duration in ms	171.2213195
Baer_Henney_unpublished	tut8	PaNu	voiced	alveolar_au	0.15423401	alveolar au	preceding vowel duration in ms	154.2340101
Baer_Henney_unpublished	tut8	SoBe	voiced	alveolar_au	0.246701868	alveolar au	preceding vowel duration in ms	246.7018683
Baer_Henney_unpublished	tut4	StKa	voiced	alveolar_au	0.165733398	alveolar au	preceding vowel duration in ms	165.7333982
Baer_Henney_unpublished	tut7	AnHu	voiced	alveolar_au	0.126646735	alveolar au	preceding vowel duration in ms	126.6467345
Baer_Henney_unpublished	tut9	AnKu	voiced	alveolar_au	0.168011643	alveolar au	preceding vowel duration in ms	168.0116427
Baer_Henney_unpublished	tut3	AnRu	voiced	alveolar_au	0.139242826	alveolar au	preceding vowel duration in ms	139.2428264
Baer_Henney_unpublished	tut7	BeNi	voiced	alveolar_au	0.196361833	alveolar au	preceding vowel duration in ms	196.361833
Baer_Henney_unpublished	tut7	BeNi	voiced	alveolar_au	0.196361833	alveolar au	preceding vowel duration in ms	196.361833
Baer_Henney_unpublished	tut4	CoLa	voiced	alveolar_au	0.200515331	alveolar au	preceding vowel duration in ms	200.5153312
Baer_Henney_unpublished	tut7	FrSc	voiced	alveolar_au	0.29436863	alveolar au	preceding vowel duration in ms	294.3686296
Baer_Henney_unpublished	tut4	HaAl	voiced	alveolar_au	0.191283389	alveolar au	preceding vowel duration in ms	191.2833893
Baer_Henney_unpublished	tut8	JeHa	voiced	alveolar_au	0.232460815	alveolar au	preceding vowel duration in ms	232.4608146
Baer_Henney_unpublished	tut3	JuEh	voiced	alveolar_au	0.202651846	alveolar au	preceding vowel duration in ms	202.6518464
Baer_Henney_unpublished	tut7	JuSo	voiced	alveolar_au	0.155811768	alveolar au	preceding vowel duration in ms	155.8117677
Baer_Henney_unpublished	tut4	KaRe	voiced	alveolar_au	0.167750876	alveolar au	preceding vowel duration in ms	167.7508759
Baer_Henney_unpublished	tut3	LiRi	voiced	alveolar_au	0.191518631	alveolar au	preceding vowel duration in ms	191.5186311
Baer_Henney_unpublished	tut3	MaKo	voiced	alveolar_au	0.144247613	alveolar au	preceding vowel duration in ms	144.2476131
Baer_Henney_unpublished	tut4	MaKu	voiced	alveolar_au	0.194270343	alveolar au	preceding vowel duration in ms	194.2703433
Baer_Henney_unpublished	tut7	MaMe	voiced	alveolar_au	0.215882874	alveolar au	preceding vowel duration in ms	215.882874
Baer_Henney_unpublished	tut7	MaRe	voiced	alveolar_au	0.136335297	alveolar au	preceding vowel duration in ms	136.3352967
Baer_Henney_unpublished	tut9	MaRo	voiced	alveolar_au	0.214784242	alveolar au	preceding vowel duration in ms	214.784242
Baer_Henney_unpublished	tut3	MeDo	voiced	alveolar_au	0.171182558	alveolar au	preceding vowel duration in ms	171.1825577
Baer_Henney_unpublished	tut7	MiMi	voiced	alveolar_au	0.26079275	alveolar au	preceding vowel duration in ms	260.7927499
Baer_Henney_unpublished	tut8	PaNu	voiced	alveolar_au	0.184388625	alveolar au	preceding vowel duration in ms	184.388625
Baer_Henney_unpublished	tut7	SaBa	voiced	alveolar_au	0.18880248	alveolar au	preceding vowel duration in ms	188.8024801
Baer_Henney_unpublished	tut8	SoBe	voiced	alveolar_au	0.210995102	alveolar au	preceding vowel duration in ms	210.9951021
Baer_Henney_unpublished	tut4	StKa	voiced	alveolar_au	0.252715993	alveolar au	preceding vowel duration in ms	252.7159929
Baer_Henney_unpublished	tut4	SvBo	voiced	alveolar_au	0.245860226	alveolar au	preceding vowel duration in ms	245.8602263
Baer_Henney_unpublished	tut7	TcQu	voiced	alveolar_au	0.123996686	alveolar au	preceding vowel duration in ms	123.9966858
Baer_Henney_unpublished	tut9	VaHu	voiced	alveolar_au	0.143763376	alveolar au	preceding vowel duration in ms	143.763376
Baer_Henney_unpublished	tut7	VaMa	voiced	alveolar_au	0.171957425	alveolar au	preceding vowel duration in ms	171.957425
Baer_Henney_unpublished	tut7	VaSc	voiced	alveolar_au	0.111124733	alveolar au	preceding vowel duration in ms	111.1247327
Baer_Henney_unpublished	tut9	ViBe	voiced	alveolar_au	0.278686906	alveolar au	preceding vowel duration in ms	278.6869056
Baer_Henney_unpublished	tut7	YuVo	voiced	alveolar_au	0.239898827	alveolar au	preceding vowel duration in ms	239.8988273
Baer_Henney_unpublished	tut3	KiSt	voiced	alveolar_au	0.292227968	alveolar au	preceding vowel duration in ms	292.2279676
Baer_Henney_unpublished	tut9	DaHe	voiced	alveolar_au	0.105497549	alveolar au	preceding vowel duration in ms	105.4975494
Baer_Henney_unpublished	tut4	HaAl	voiced	alveolar_au	0.185910048	alveolar au	preceding vowel duration in ms	185.9100481
Baer_Henney_unpublished	tut3	JeJe	voiced	alveolar_au	0.114121705	alveolar au	preceding vowel duration in ms	114.1217051
Baer_Henney_unpublished	tut4	MaKu	voiced	alveolar_au	0.163538312	alveolar au	preceding vowel duration in ms	163.5383116
