publication	class	subject	Item	voicing	pair	dur
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiced-11-u	voiced	labial_u	0.05670722
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiced-11-u	voiced	labial_u	0.105945641
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiced-11-u	voiced	labial_u	0.075566244
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiced-11-u	voiced	labial_u	0.08110599
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiced-12-i	voiced	labial_i	0.054129619
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiced-12-i	voiced	labial_i	0.153004111
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiced-12-i	voiced	labial_i	0.027581136
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiced-12-i	voiced	labial_i	0.104277401
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiced-13-i	voiced	labial_i	0.087638431
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiced-13-i	voiced	labial_i	0.110225677
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiced-13-i	voiced	labial_i	0.168738017
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiced-13-i	voiced	labial_i	0.085074185
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiced-13-i	voiced	labial_i	0.085074185
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiced-13-i	voiced	labial_i	0.095416009
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiced-14-i	voiced	labial_i	0.083956144
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiced-14-i	voiced	labial_i	0.086679826
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiced-14-i	voiced	labial_i	0.130401675
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiced-14-i	voiced	labial_i	0.09667521
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiced-14-i	voiced	labial_i	0.09667521
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiced-14-i	voiced	labial_i	0.102097653
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiced-15-e	voiced	labial_e	0.072172826
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiced-15-e	voiced	labial_e	0.090675032
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiced-2-e	voiced	labial_e	0.092793633
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiced-2-e	voiced	labial_e	0.120565881
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiced-2-e	voiced	labial_e	0.135868856
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiced-2-e	voiced	labial_e	0.127625376
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiced-3-i	voiced	labial_i	0.081010315
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiced-3-i	voiced	labial_i	0.10808508
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiced-3-i	voiced	labial_i	0.129434859
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiced-3-i	voiced	labial_i	0.085074185
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiced-3-i	voiced	labial_i	0.085074185
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiced-3-i	voiced	labial_i	0.097576738
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiced-4-o	voiced	labial_o	0.066649395
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiced-4-o	voiced	labial_o	0.165146242
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiced-4-o	voiced	labial_o	0.099976001
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiced-4-o	voiced	labial_o	0.093733428
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiced-5-u	voiced	labial_u	0.067017624
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiced-5-u	voiced	labial_u	0.101857463
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiced-5-u	voiced	labial_u	0.138909047
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiced-5-u	voiced	labial_u	0.107780141
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiced-6-o	voiced	labial_o	0.097212377
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiced-6-oe	voiced	labial_oe	0.135345294
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiced-6-oe	voiced	labial_oe	0.135345294
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiced-6-oe	voiced	labial_oe	0.131087376
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiced-6-oe	voiced	labial_oe	0.125355673
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiced-6-oe	voiced	labial_oe	0.179538815
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiced-7-a	voiced	labial_a	0.057075449
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiced-7-a	voiced	labial_a	0.149819112
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiced-7-a	voiced	labial_a	0.110021599
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiced-7-a	voiced	labial_a	0.181749395
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiced-7-a	voiced	labial_a	0.181749395
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiced-7-a	voiced	labial_a	0.111593322
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiced-8-o	voiced	labial_o	0.129616503
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiced-8-o	voiced	labial_o	0.140860193
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiced-8-o	voiced	labial_o	0.105512384
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiced-8-o	voiced	labial_o	0.083053691
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiced-9	voiced	labial_o	0.09403841
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiced-9-o	voiced	labial_o	0.102367579
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiced-9-o	voiced	labial_o	0.106860973
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiced-9-o	voiced	labial_o	0.083685329
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiceless-1-a	voiceless	labial_a	0.0795374
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiceless-1-a	voiceless	labial_a	0.200594759
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiceless-1-a	voiceless	labial_a	0.15026853
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiceless-1-a	voiceless	labial_a	0.130019444
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiceless-10-u	voiceless	labial_u	0.134771705
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiceless-10-u	voiceless	labial_u	0.170454039
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiceless-10-u	voiceless	labial_u	0.173123395
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiceless-10-u	voiceless	labial_u	0.097087059
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiceless-11-u	voiceless	labial_u	0.063703566
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiceless-11-u	voiceless	labial_u	0.064763045
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiceless-11-u	voiceless	labial_u	0.101632402
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiceless-11-u	voiceless	labial_u	0.086168758
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiceless-12-i	voiceless	labial_i	0.069963453
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiceless-12-i	voiceless	labial_i	0.110096347
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiceless-12-i	voiceless	labial_i	0.117653511
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiceless-12-i	voiceless	labial_i	0.092196346
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiceless-12-y	voiceless	labial_y	0.135884342
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiceless-13-i	voiceless	labial_i	0.080642086
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiceless-13-i	voiceless	labial_i	0.113334557
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiceless-13-i	voiceless	labial_i	0.109333983
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiceless-13-i	voiceless	labial_i	0.107451433
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiceless-14-i	voiceless	labial_i	0.064071794
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiceless-14-i	voiceless	labial_i	0.120565956
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiceless-14-i	voiceless	labial_i	0.091391621
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiceless-14-i	voiceless	labial_i	0.080565972
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiceless-15-e	voiceless	labial_e	0.071804597
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiceless-15-e	voiceless	labial_e	0.166765371
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiceless-15-e	voiceless	labial_e	0.115368074
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiceless-15-e	voiceless	labial_e	0.128435146
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiceless-15-e	voiceless	labial_e	0.095054756
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiceless-15-o	voiceless	labial_o	0.087846901
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiceless-2-e	voiceless	labial_e	0.091320718
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiceless-2-e	voiceless	labial_e	0.137505432
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiceless-2-e	voiceless	labial_e	0.112143244
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiceless-2-e	voiceless	labial_e	0.112143244
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiceless-2-e	voiceless	labial_e	0.105899287
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiceless-3-i	voiceless	labial_i	0.0795374
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiceless-3-i	voiceless	labial_i	0.12628834
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiceless-3-i	voiceless	labial_i	0.080333838
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiceless-3-i	voiceless	labial_i	0.105221161
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiceless-4-o	voiceless	labial_o	0.114150898
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiceless-4-o	voiceless	labial_o	0.15174714
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiceless-4-o	voiceless	labial_o	0.092045621
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiceless-5-u	voiceless	labial_u	0.072172826
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiceless-5-u	voiceless	labial_u	0.109688226
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiceless-5-u	voiceless	labial_u	0.12532414
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiceless-5-u	voiceless	labial_u	0.054138118
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiceless-5-u	voiceless	labial_u	0.054138118
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiceless-5-u	voiceless	labial_u	0.114111168
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiceless-6-o	voiceless	labial_o	0.127407131
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiceless-6-oe	voiceless	labial_oe	0.088791897
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiceless-6-oe	voiceless	labial_oe	0.088791897
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiceless-6-oe	voiceless	labial_oe	0.120923162
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiceless-6-oe	voiceless	labial_oe	0.111037513
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiceless-6-oe	voiceless	labial_oe	0.200217683
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiceless-7-a	voiceless	labial_a	0.086165516
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiceless-7-a	voiceless	labial_a	0.144465594
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiceless-7-a	voiceless	labial_a	0.180102501
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiceless-7-a	voiceless	labial_a	0.065739143
Baer_Henney_unpublished_2017	tut2	MaLu	labial-voiceless-7-a	voiceless	labial_a	0.065739143
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiceless-7-a	voiceless	labial_a	0.106923916
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiceless-8-o	voiceless	labial_o	0.108995696
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiceless-8-o	voiceless	labial_o	0.137621111
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiceless-8-o	voiceless	labial_o	0.10329747
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiceless-8-o	voiceless	labial_o	0.108482488
Baer_Henney_unpublished_2017	tut2	AnHa	labial-voiceless-9-o	voiceless	labial_o	0.066281166
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voiceless-9-o	voiceless	labial_o	0.151747363
Baer_Henney_unpublished_2017	tut2	LeRo	labial-voiceless-9-o	voiceless	labial_o	0.09454258
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voiceless-9-o	voiceless	labial_o	0.097532418
Baer_Henney_unpublished_2017	tut2	LaSk	labial-voicelss-2-e	voiceless	labial_e	0.110222693
Baer_Henney_unpublished_2017	tut2	ViDu	labial-voioced-15-e	voiceless	labial_e	0.100983249
Baer_Henney_unpublished_2017	tut2	AnHa	velar-voiced-1-a	voiced	velar_a	0.078432714
Baer_Henney_unpublished_2017	tut2	LaSk	velar-voiced-1-a	voiced	velar_a	0.180848557
Baer_Henney_unpublished_2017	tut2	LeRo	velar-voiced-1-a	voiced	velar_a	0.153039534
Baer_Henney_unpublished_2017	tut2	ViDu	velar-voiced-1-a	voiced	velar_a	0.101733318
Baer_Henney_unpublished_2017	tut2	AnHa	velar-voiced-10-u	voiced	velar_u	0.078064485
Baer_Henney_unpublished_2017	tut2	LaSk	velar-voiced-10-u	voiced	velar_u	0.112251436
Baer_Henney_unpublished_2017	tut2	LeRo	velar-voiced-10-u	voiced	velar_u	0.128915767
Baer_Henney_unpublished_2017	tut2	ViDu	velar-voiced-10-u	voiced	velar_u	0.080023665
Baer_Henney_unpublished_2017	tut2	AnHa	velar-voiced-11-u	voiced	velar_u	0.092793633
Baer_Henney_unpublished_2017	tut2	LaSk	velar-voiced-11-u	voiced	velar_u	0.135116951
Baer_Henney_unpublished_2017	tut2	LeRo	velar-voiced-11-u	voiced	velar_u	0.104775989
Baer_Henney_unpublished_2017	tut2	ViDu	velar-voiced-11-u	voiced	velar_u	0.105959675
Baer_Henney_unpublished_2017	tut2	AnHa	velar-voiced-12-u	voiced	velar_u	0.04823796
Baer_Henney_unpublished_2017	tut2	LaSk	velar-voiced-12-y	voiced	velar_y	0.160523699
Baer_Henney_unpublished_2017	tut2	ViDu	velar-voiced-12-y	voiced	velar_y	0.099160805
Baer_Henney_unpublished_2017	tut2	LeRo	velar-voiced-12-y	voiced	velar_y	0.224130541
Baer_Henney_unpublished_2017	tut2	AnHa	velar-voiced-13-e	voiced	velar_e	0.118201413
Baer_Henney_unpublished_2017	tut2	LaSk	velar-voiced-13-e	voiced	velar_e	0.107053741
Baer_Henney_unpublished_2017	tut2	LeRo	velar-voiced-13-e	voiced	velar_e	0.134369267
Baer_Henney_unpublished_2017	tut2	ViDu	velar-voiced-13-e	voiced	velar_e	0.128542331
Baer_Henney_unpublished_2017	tut2	AnHa	velar-voiced-14-u	voiced	velar_u	0.070699911
Baer_Henney_unpublished_2017	tut2	LaSk	velar-voiced-14-u	voiced	velar_u	0.120925917
Baer_Henney_unpublished_2017	tut2	LeRo	velar-voiced-14-u	voiced	velar_u	0.176814208
Baer_Henney_unpublished_2017	tut2	MaLu	velar-voiced-14-u	voiced	velar_u	0.108276235
Baer_Henney_unpublished_2017	tut2	MaLu	velar-voiced-14-u	voiced	velar_u	0.108276235
Baer_Henney_unpublished_2017	tut2	ViDu	velar-voiced-14-u	voiced	velar_u	0.106635405
Baer_Henney_unpublished_2017	tut2	ViDu	velar-voiced-15	voiced	velar_o	0.120873566
Baer_Henney_unpublished_2017	tut2	LaSk	velar-voiced-15-o	voiced	velar_o	0.115763574
Baer_Henney_unpublished_2017	tut2	LeRo	velar-voiced-15-o	voiced	velar_o	0.113626718
Baer_Henney_unpublished_2017	tut2	AnHa	velar-voiced-2-e	voiced	velar_e	0.108995696
Baer_Henney_unpublished_2017	tut2	LaSk	velar-voiced-2-e	voiced	velar_e	0.13590467
Baer_Henney_unpublished_2017	tut2	LeRo	velar-voiced-2-e	voiced	velar_e	0.195123726
Baer_Henney_unpublished_2017	tut2	MaLu	velar-voiced-2-e	voiced	velar_e	0.100542218
Baer_Henney_unpublished_2017	tut2	MaLu	velar-voiced-2-e	voiced	velar_e	0.100542218
Baer_Henney_unpublished_2017	tut2	ViDu	velar-voiced-2-e	voiced	velar_e	0.109788207
Baer_Henney_unpublished_2017	tut2	AnHa	velar-voiced-3-i	voiced	velar_i	0.07364574
Baer_Henney_unpublished_2017	tut2	LaSk	velar-voiced-3-i	voiced	velar_i	0.101662831
Baer_Henney_unpublished_2017	tut2	LeRo	velar-voiced-3-i	voiced	velar_i	0.160166324
Baer_Henney_unpublished_2017	tut2	MaLu	velar-voiced-3-i	voiced	velar_i	0.100542218
